interaction_id,user_id,user_type,place_id,place_name,source,split,pref_quiet,pref_light,pref_low_crowd,pref_privacy,pref_outlet,pref_distance,pref_thermal_air,pref_control,pref_comfort,pref_deepwork,general_place_type,general_task_type,general_social_mode,general_stay_duration,general_time_slot,general_distraction_noise,general_distraction_crowd,general_distraction_visual,general_distraction_temperature,general_distraction_outlet,general_distraction_distance,general_priority_quiet,general_priority_outlet,general_priority_distance,general_priority_comfort,general_priority_privacy,place_type,task_type,group_size,stay_duration,time_slot,day_type,distance_minutes,weather,indoor_outdoor,visit_frequency,place_quiet,place_light,place_low_crowd,place_low_visual_distraction,place_control,place_comfort,place_outlet,place_task_fit,place_temperature_air,place_seat_availability,quiet_match,light_match,crowd_match,privacy_match,outlet_match,thermal_air_match,control_match,comfort_match,deepwork_task_match,distance_penalty,task_place_fit_match,time_match,satisfaction_score,noise_mean_db,noise_std_db,noise_max_db,noise_p90_db,noise_spike_count,quiet_ratio,light_mean_lux,light_std_lux,light_min_lux,light_max_lux,light_range_lux,too_dark_ratio,too_bright_ratio,vibration_mean,vibration_std,vibration_max,vibration_p95,vibration_spike_count,stillness_ratio,measurement_duration_sec,sample_count,valid_sample_ratio,phone_movement_ratio,noise_level_norm,light_deviation_norm,vibration_level_norm,pref_quiet_x_noise,pref_quiet_x_noise_p90,pref_light_x_light_deviation,pref_comfort_x_vibration,pref_comfort_x_vibration_spike,sensor_quality_score,sensor_environment_score,sensor_penalty_total,sensor_adjustment,satisfaction_score_sensor_v2
I2782,U279,balanced,P013,library_13,synthetic,train,4,4,4,5,4,4,4,4,4,4,computer_lab,report_writing,mostly_solo,2_4h,afternoon,1,1,1,1,1,1,1,1,1,1,1,library,report_writing,solo,2_4h,morning,weekend,2.7,cold,indoor,often,5,4,4,4,3,3,5,5,4,4,20,16,16,20,20,16,12,12,3.4,1.4,20,0.5,92.8,30.0,3.55,41.46,33.28,0,0.98,575.6,64.5,483.3,645.1,161.8,0.061,0.105,0.0495,0.0319,0.2367,0.1128,5,0.459,1045,1015,0.971,0.0,0.0,0.441,1.533,0.0,0.0,1.764,6.132,10.0,98.23,86.28,2.92,-1.37,91.4
I2783,U279,balanced,P101,dorm_lounge_05,synthetic,train,4,4,4,5,4,4,4,4,4,4,computer_lab,report_writing,mostly_solo,2_4h,afternoon,1,1,1,1,1,1,1,1,1,1,1,dorm_lounge,coding,2,1_2h,afternoon,weekend,6.2,clear,indoor,first_time,3,4,2,2,3,4,4,3,4,3,12,16,8,10,16,16,12,16,3.6,3.1,12,1.0,55.3,50.77,7.08,63.81,57.82,6,0.265,427.2,209.2,125.5,833.5,708.0,0.076,0.062,0.0866,0.046,0.3013,0.1726,6,0.06,966,907,0.939,0.077,2.359,1.107,2.64,9.436,10.14,4.429,10.561,12.0,93.42,58.04,8.72,-7.12,48.2
I2784,U279,balanced,P055,home_01,synthetic,train,4,4,4,5,4,4,4,4,4,4,computer_lab,report_writing,mostly_solo,2_4h,afternoon,1,1,1,1,1,1,1,1,1,1,1,home,coding,solo,2_4h,morning,weekend,9.3,cloudy,indoor,sometimes,4,3,5,4,4,5,5,4,4,5,16,12,20,20,20,16,16,20,3.6,4.7,16,0.5,74.0,33.53,4.17,40.64,36.89,0,0.868,722.9,100.7,620.1,836.8,216.7,0.0,0.205,0.008,0.003,0.0764,0.0139,0,0.945,1294,1215,0.939,0.075,0.0,0.997,0.0,0.0,0.839,3.989,0.0,0.0,94.3,93.52,1.36,0.52,74.5
I2785,U279,balanced,P045,cafe_09,synthetic,train,4,4,4,5,4,4,4,4,4,4,computer_lab,report_writing,mostly_solo,2_4h,afternoon,1,1,1,1,1,1,1,1,1,1,1,cafe,light_reading,solo,under_1h,evening,weekend,3.2,hot,indoor,rarely,2,3,2,2,3,3,3,4,3,3,8,12,8,10,12,12,12,12,1.8,1.6,12,0.5,51.6,53.69,7.31,70.36,60.91,4,0.152,849.7,347.0,493.6,1149.8,656.2,0.042,0.498,0.1065,0.0815,0.2923,0.2424,11,0.01,680,600,0.882,0.205,2.727,2.227,3.934,10.91,11.516,8.909,15.736,20.0,84.69,37.19,13.34,-13.02,38.6
I2786,U279,balanced,P026,study_room_08,synthetic,train,4,4,4,5,4,4,4,4,4,4,computer_lab,report_writing,mostly_solo,2_4h,afternoon,1,1,1,1,1,1,1,1,1,1,1,study_room,light_reading,solo,2_4h,evening,weekday,18.9,hot,indoor,first_time,4,5,4,4,5,4,4,3,4,3,16,20,16,20,16,16,20,16,1.8,9.4,9,0.5,66.6,30.0,3.78,38.12,34.89,2,0.93,502.4,90.5,392.9,714.5,321.6,0.051,0.078,0.0247,0.003,0.0506,0.0235,0,0.828,1101,1028,0.933,0.092,0.0,0.528,0.0,0.0,0.0,2.114,0.0,0.0,92.93,95.15,1.01,1.38,68.0
I2787,U279,balanced,P070,classroom_08,synthetic,train,4,4,4,5,4,4,4,4,4,4,computer_lab,report_writing,mostly_solo,2_4h,afternoon,1,1,1,1,1,1,1,1,1,1,1,classroom,team_project,3_4,2_4h,early_morning,weekend,9.3,cloudy,indoor,first_time,3,4,3,2,3,2,3,4,2,3,12,16,12,10,12,8,12,8,1.0,4.6,12,0.0,58.4,39.27,5.1,54.02,46.22,2,0.852,445.6,53.6,357.6,520.8,163.2,0.093,0.101,0.0501,0.0357,0.1182,0.0927,4,0.487,1066,953,0.894,0.173,0.979,0.785,1.161,3.916,4.989,3.139,4.646,8.0,87.41,78.69,4.6,-2.21,56.2
I2788,U279,balanced,P097,dorm_lounge_01,synthetic,train,4,4,4,5,4,4,4,4,4,4,computer_lab,report_writing,mostly_solo,2_4h,afternoon,1,1,1,1,1,1,1,1,1,1,1,dorm_lounge,online_class,2,1_2h,afternoon,weekend,11.1,cloudy,indoor,sometimes,3,3,3,2,3,4,5,2,4,2,12,12,12,10,20,16,12,16,2.6,5.5,6,1.0,55.5,46.65,7.35,65.21,56.94,5,0.472,723.3,110.3,618.8,853.9,235.1,0.006,0.3,0.0847,0.0627,0.2747,0.1886,7,0.11,1028,963,0.937,0.078,2.255,1.14,2.937,9.021,9.753,4.559,11.747,14.0,93.35,57.17,8.93,-7.43,48.1
I2789,U279,balanced,P004,library_04,synthetic,train,4,4,4,5,4,4,4,4,4,4,computer_lab,report_writing,mostly_solo,2_4h,afternoon,1,1,1,1,1,1,1,1,1,1,1,library,deep_study,solo,2_4h,early_morning,weekday,1.9,cold,indoor,often,5,3,3,4,2,4,4,5,3,4,20,12,12,20,16,12,8,16,4.0,1.0,20,0.0,67.3,30.0,5.26,40.59,35.49,1,0.92,675.1,164.0,514.8,873.9,359.1,0.045,0.217,0.0551,0.0455,0.1632,0.1317,3,0.454,1752,1689,0.964,0.02,0.0,1.068,1.884,0.0,0.218,4.272,7.537,6.0,98.91,82.2,3.77,-1.41,65.9
I2790,U279,balanced,P042,cafe_06,synthetic,train,4,4,4,5,4,4,4,4,4,4,computer_lab,report_writing,mostly_solo,2_4h,afternoon,1,1,1,1,1,1,1,1,1,1,1,cafe,online_class,solo,1_2h,evening,weekday,11.2,cloudy,indoor,first_time,3,4,2,3,2,4,3,3,4,3,12,16,8,15,12,16,8,16,2.6,5.6,9,0.5,51.4,46.83,6.78,65.26,54.84,6,0.497,568.2,204.6,285.5,1030.8,745.3,0.049,0.133,0.1088,0.0667,0.2532,0.2198,7,0.01,1754,1692,0.964,0.021,2.005,0.711,3.514,8.02,8.818,2.844,14.057,14.0,98.95,58.92,8.58,-5.77,45.6
I2791,U280,comfort_oriented,P040,cafe_04,synthetic,valid,4,4,4,4,4,4,3,4,5,3,cafe,online_class,mixed,1_2h,evening,1,1,1,0,1,1,1,1,1,1,1,cafe,light_reading,solo,2_4h,morning,weekday,9.6,cold,indoor,sometimes,3,4,2,3,3,4,3,4,4,3,12,16,8,12,12,12,12,20,1.4,4.8,12,0.0,62.0,46.41,4.51,66.35,51.5,4,0.526,514.0,306.1,119.9,849.8,729.9,0.129,0.156,0.0858,0.0469,0.2897,0.1776,8,0.01,1457,1386,0.951,0.051,1.608,1.125,2.734,6.43,7.335,4.499,13.67,20.0,96.35,62.52,8.83,-4.7,57.3
I2792,U280,comfort_oriented,P056,home_02,synthetic,valid,4,4,4,4,4,4,3,4,5,3,cafe,online_class,mixed,1_2h,evening,1,1,1,0,1,1,1,1,1,1,1,home,report_writing,2,2_4h,afternoon,weekend,11.2,rainy,indoor,rarely,4,3,5,4,5,4,5,4,5,5,16,12,20,16,20,15,20,20,2.6,5.6,12,0.5,76.8,30.0,3.22,43.58,34.13,0,0.98,741.6,173.7,456.9,882.1,425.2,0.0,0.27,0.0324,0.003,0.1232,0.0494,0,0.809,914,875,0.958,0.035,0.0,1.272,0.359,0.0,0.0,5.088,1.795,0.0,95.94,90.38,2.09,1.83,78.6
I2793,U280,comfort_oriented,P071,classroom_09,synthetic,valid,4,4,4,4,4,4,3,4,5,3,cafe,online_class,mixed,1_2h,evening,1,1,1,0,1,1,1,1,1,1,1,classroom,report_writing,solo,over_4h,afternoon,weekday,2.9,cloudy,indoor,sometimes,3,3,3,3,3,3,3,3,3,4,12,12,12,12,12,9,12,15,2.6,1.5,9,0.5,66.6,39.56,4.61,57.45,44.85,0,0.883,866.6,109.4,778.1,1020.7,242.7,0.0,0.486,0.0709,0.0373,0.1653,0.1273,5,0.211,690,645,0.935,0.071,0.815,1.713,1.802,3.262,4.378,6.853,9.01,12.5,92.47,73.88,6.13,-5.62,61.0
I2794,U280,comfort_oriented,P009,library_09,synthetic,valid,4,4,4,4,4,4,3,4,5,3,cafe,online_class,mixed,1_2h,evening,1,1,1,0,1,1,1,1,1,1,1,library,light_reading,solo,1_2h,afternoon,weekday,13.4,cloudy,indoor,rarely,4,4,3,4,2,4,4,4,4,4,16,16,12,16,16,12,8,20,1.4,6.7,12,0.5,68.7,30.0,4.71,47.34,36.33,0,0.98,497.4,85.8,402.0,656.1,254.1,0.019,0.14,0.0501,0.0189,0.232,0.0836,1,0.534,1134,926,0.817,0.342,0.0,0.566,0.993,0.0,0.59,2.263,4.967,2.5,76.87,84.68,3.93,-0.69,68.0
I2795,U280,comfort_oriented,P083,computer_lab_09,synthetic,valid,4,4,4,4,4,4,3,4,5,3,cafe,online_class,mixed,1_2h,evening,1,1,1,0,1,1,1,1,1,1,1,computer_lab,online_class,2,over_4h,evening,weekend,5.0,clear,indoor,sometimes,4,4,3,3,4,3,5,5,4,3,16,16,12,12,20,12,16,15,2.0,2.5,15,1.0,73.5,35.87,4.92,44.76,41.32,4,0.792,655.8,78.4,577.5,817.5,239.9,0.038,0.231,0.0561,0.0071,0.211,0.0669,2,0.434,631,575,0.911,0.134,0.395,0.846,0.684,1.58,2.808,3.383,3.418,5.0,88.81,84.1,3.66,-3.46,70.0
I2796,U280,comfort_oriented,P022,study_room_04,synthetic,valid,4,4,4,4,4,4,3,4,5,3,cafe,online_class,mixed,1_2h,evening,1,1,1,0,1,1,1,1,1,1,1,study_room,deep_study,solo,1_2h,evening,weekday,17.3,cloudy,indoor,sometimes,4,5,3,4,5,3,4,5,4,4,16,20,12,16,16,12,20,15,3.0,8.6,15,1.0,63.2,30.0,5.26,38.64,32.0,0,0.98,459.9,21.3,426.1,496.2,70.1,0.061,0.096,0.0393,0.0357,0.1901,0.0978,3,0.594,1446,1334,0.923,0.111,0.0,0.603,1.255,0.0,0.0,2.411,6.275,7.5,92.38,88.31,2.9,0.6,63.8
I2797,U280,comfort_oriented,P059,home_05,synthetic,valid,4,4,4,4,4,4,3,4,5,3,cafe,online_class,mixed,1_2h,evening,1,1,1,0,1,1,1,1,1,1,1,home,light_reading,2,1_2h,afternoon,weekend,10.5,clear,indoor,sometimes,4,5,5,4,5,4,4,4,5,5,16,20,20,16,16,15,20,20,1.4,5.2,12,0.5,77.1,33.13,2.05,38.44,34.07,0,0.907,394.7,84.8,311.3,490.4,179.1,0.149,0.075,0.0397,0.0147,0.103,0.0565,4,0.649,1094,1034,0.945,0.063,0.0,1.141,0.491,0.0,0.0,4.566,2.453,10.0,94.64,86.67,3.13,2.44,79.5
I2798,U280,comfort_oriented,P001,library_01,synthetic,valid,4,4,4,4,4,4,3,4,5,3,cafe,online_class,mixed,1_2h,evening,1,1,1,0,1,1,1,1,1,1,1,library,deep_study,solo,over_4h,morning,weekday,6.4,cloudy,indoor,first_time,5,4,4,5,2,3,4,5,4,4,20,16,16,20,16,12,8,15,3.0,3.2,15,0.0,66.2,30.0,2.83,37.78,32.0,0,0.972,635.9,123.7,499.4,880.3,380.9,0.0,0.195,0.041,0.0401,0.1345,0.1091,5,0.579,1623,1252,0.772,0.45,0.0,0.774,1.465,0.0,0.0,3.097,7.326,12.5,71.61,75.1,6.43,-4.76,61.4
I2799,U280,comfort_oriented,P056,home_02,synthetic,valid,4,4,4,4,4,4,3,4,5,3,cafe,online_class,mixed,1_2h,evening,1,1,1,0,1,1,1,1,1,1,1,home,report_writing,2,1_2h,late_night,weekday,5.7,clear,indoor,rarely,4,3,5,4,5,4,5,4,5,5,16,12,20,16,20,15,20,20,2.6,2.9,12,0.5,72.8,30.0,3.79,41.3,35.55,1,0.98,681.0,276.9,248.7,1237.6,989.0,0.037,0.246,0.0134,0.0093,0.0713,0.043,0,0.95,638,545,0.854,0.269,0.0,1.335,0.24,0.0,0.243,5.341,1.202,0.0,80.61,84.53,3.63,-0.47,72.3
I2800,U280,comfort_oriented,P087,coworking_space_03,synthetic,valid,4,4,4,4,4,4,3,4,5,3,cafe,online_class,mixed,1_2h,evening,1,1,1,0,1,1,1,1,1,1,1,coworking_space,deep_study,solo,1_2h,late_night,weekend,17.1,clear,indoor,sometimes,4,4,3,2,5,4,4,4,4,4,16,16,12,8,16,12,20,20,3.0,8.6,12,0.5,52.4,30.0,3.82,43.8,32.79,0,0.903,642.7,186.5,393.1,860.4,467.3,0.019,0.207,0.073,0.0301,0.1511,0.1154,3,0.265,1615,1376,0.852,0.272,0.0,0.963,1.582,0.0,0.0,3.854,7.908,7.5,82.83,80.56,4.86,-2.82,49.6
I2801,U281,convenience_oriented,P092,coworking_space_08,synthetic,train,3,3,4,3,4,5,4,2,3,3,study_room,report_writing,mixed,1_2h,evening,0,1,0,1,1,1,0,1,1,0,0,coworking_space,light_reading,solo,1_2h,evening,weekend,7.7,clear,indoor,sometimes,2,4,3,4,3,4,4,3,4,3,6,12,12,12,16,16,6,12,1.4,4.8,9,1.0,51.7,47.76,6.57,57.25,52.82,3,0.49,495.5,176.7,292.4,637.6,345.2,0.053,0.146,0.0777,0.0344,0.19,0.1306,4,0.186,886,839,0.947,0.057,1.765,0.813,1.863,5.294,5.942,2.44,5.59,6.0,94.36,71.43,4.46,-2.74,49.0
I2802,U281,convenience_oriented,P070,classroom_08,synthetic,train,3,3,4,3,4,5,4,2,3,3,study_room,report_writing,mixed,1_2h,evening,0,1,0,1,1,1,0,1,1,0,0,classroom,light_reading,solo,1_2h,evening,weekday,12.4,cold,indoor,sometimes,3,4,3,2,3,2,3,3,2,3,9,12,12,6,12,8,6,6,1.4,7.8,9,1.0,45.1,39.61,4.7,54.27,46.21,2,0.745,705.0,71.2,630.5,859.0,228.5,0.0,0.191,0.0698,0.0304,0.1686,0.143,5,0.241,1579,1483,0.939,0.071,0.977,0.872,2.092,2.931,3.736,2.615,6.277,7.5,95.1,75.7,3.83,-0.85,44.2
I2803,U281,convenience_oriented,P048,cafe_12,synthetic,train,3,3,4,3,4,5,4,2,3,3,study_room,report_writing,mixed,1_2h,evening,0,1,0,1,1,1,0,1,1,0,0,cafe,online_class,solo,under_1h,early_morning,weekday,3.3,clear,indoor,sometimes,2,5,2,3,1,4,3,3,3,3,6,15,8,9,12,12,2,12,2.0,2.1,9,0.0,63.9,50.28,7.77,68.77,58.87,5,0.248,703.0,226.6,346.2,930.4,584.2,0.005,0.238,0.0875,0.0967,0.3839,0.2646,11,0.01,1423,1220,0.858,0.26,2.484,1.241,4.344,7.453,7.956,3.722,13.033,15.0,83.14,42.44,9.5,-7.71,56.2
I2804,U281,convenience_oriented,P042,cafe_06,synthetic,train,3,3,4,3,4,5,4,2,3,3,study_room,report_writing,mixed,1_2h,evening,0,1,0,1,1,1,0,1,1,0,0,cafe,report_writing,solo,over_4h,afternoon,weekday,15.3,clear,indoor,first_time,3,4,2,3,2,4,3,3,4,3,9,12,8,9,12,16,4,12,2.6,9.5,9,0.5,54.2,44.74,8.15,67.34,54.26,6,0.59,620.4,321.1,79.7,1078.3,998.6,0.029,0.233,0.0825,0.0698,0.2602,0.1811,6,0.058,1712,1586,0.927,0.104,1.936,1.21,2.797,5.807,6.42,3.629,8.392,9.0,93.56,59.91,6.27,-4.5,49.7
I2805,U281,convenience_oriented,P020,study_room_02,synthetic,train,3,3,4,3,4,5,4,2,3,3,study_room,report_writing,mixed,1_2h,evening,0,1,0,1,1,1,0,1,1,0,0,study_room,report_writing,solo,2_4h,evening,weekend,7.8,cold,indoor,sometimes,4,4,4,5,3,4,4,5,4,4,12,12,16,15,16,16,6,12,2.6,4.9,15,1.0,66.8,30.0,3.3,36.05,33.01,0,0.963,484.3,26.0,451.6,524.8,73.2,0.067,0.129,0.0209,0.003,0.1502,0.0216,0,0.858,1008,826,0.819,0.345,0.0,0.558,0.0,0.0,0.0,1.675,0.0,0.0,76.76,89.44,2.47,-0.05,66.7
I2806,U281,convenience_oriented,P075,computer_lab_01,synthetic,train,3,3,4,3,4,5,4,2,3,3,study_room,report_writing,mixed,1_2h,evening,0,1,0,1,1,1,0,1,1,0,0,computer_lab,report_writing,solo,2_4h,afternoon,weekend,8.7,clear,indoor,sometimes,3,3,3,4,3,4,5,4,3,3,9,9,12,12,20,12,6,12,2.6,5.5,12,0.5,53.5,36.43,4.07,55.55,43.16,2,0.824,758.8,293.5,288.7,1215.1,926.5,0.029,0.356,0.0732,0.0464,0.2535,0.1572,5,0.198,1502,1463,0.974,0.002,0.614,1.704,2.355,1.843,2.72,5.111,7.065,7.5,99.61,71.21,4.55,-3.39,50.1
I2807,U281,convenience_oriented,P084,computer_lab_10,synthetic,train,3,3,4,3,4,5,4,2,3,3,study_room,report_writing,mixed,1_2h,evening,0,1,0,1,1,1,0,1,1,0,0,computer_lab,coding,3_4,1_2h,early_morning,weekend,11.0,rainy,indoor,first_time,4,4,3,4,3,3,4,4,3,2,12,12,12,12,16,12,6,9,2.7,6.9,12,0.0,40.9,34.01,4.13,46.01,38.86,1,0.922,498.2,130.5,330.6,651.8,321.2,0.082,0.092,0.0492,0.0211,0.2123,0.0946,2,0.583,1747,1615,0.924,0.103,0.102,0.688,1.197,0.306,1.285,2.065,3.591,3.0,93.44,87.88,1.92,0.22,41.1
I2808,U281,convenience_oriented,P009,library_09,synthetic,train,3,3,4,3,4,5,4,2,3,3,study_room,report_writing,mixed,1_2h,evening,0,1,0,1,1,1,0,1,1,0,0,library,light_reading,solo,over_4h,evening,weekend,9.5,rainy,indoor,rarely,4,4,3,4,2,4,4,5,4,4,12,12,12,12,16,16,4,12,1.4,5.9,15,1.0,57.4,33.75,3.16,41.79,38.2,0,0.929,443.4,74.4,357.0,557.7,200.7,0.043,0.043,0.0623,0.0452,0.1803,0.1296,5,0.24,1021,968,0.948,0.056,0.023,0.691,1.844,0.07,1.065,2.074,5.533,7.5,94.85,83.39,2.65,0.26,57.7
I2809,U281,convenience_oriented,P003,library_03,synthetic,train,3,3,4,3,4,5,4,2,3,3,study_room,report_writing,mixed,1_2h,evening,0,1,0,1,1,1,0,1,1,0,0,library,report_writing,solo,2_4h,afternoon,weekday,6.2,cold,indoor,often,5,3,4,5,3,3,4,4,4,4,15,9,16,15,16,16,6,9,2.6,3.9,12,0.5,65.0,30.0,3.39,43.41,32.3,0,0.98,851.5,130.6,669.2,972.2,303.0,0.052,0.473,0.0294,0.0183,0.1469,0.0451,2,0.744,1713,1530,0.893,0.166,0.0,1.783,0.28,0.0,0.0,5.349,0.841,3.0,89.09,84.0,2.68,-1.98,63.0
I2810,U281,convenience_oriented,P033,study_room_15,synthetic,train,3,3,4,3,4,5,4,2,3,3,study_room,report_writing,mixed,1_2h,evening,0,1,0,1,1,1,0,1,1,0,0,study_room,coding,solo,over_4h,morning,weekday,1.0,hot,indoor,often,5,3,4,3,4,4,4,4,5,4,15,9,16,9,16,20,8,12,2.7,0.6,12,0.0,72.2,30.0,1.48,36.89,32.92,0,0.98,954.6,156.9,704.1,1300.0,595.9,0.013,0.542,0.0411,0.029,0.1386,0.0798,2,0.614,1141,1071,0.939,0.073,0.0,2.088,0.922,0.0,0.0,6.265,2.767,3.0,93.94,80.92,3.01,-0.19,72.0
I2811,U282,quiet_deepwork,P029,study_room_11,synthetic,train,5,4,4,3,4,3,5,3,5,5,cafe,light_reading,mostly_solo,1_2h,morning,1,1,0,1,1,0,1,1,0,1,0,study_room,online_class,solo,1_2h,morning,weekday,5.4,rainy,indoor,rarely,4,4,3,4,2,4,4,4,4,3,20,16,12,12,16,20,6,20,3.3,2.0,12,1.0,78.8,30.0,3.86,43.88,34.21,0,0.98,580.5,10.0,565.7,596.2,30.5,0.043,0.103,0.0375,0.003,0.1228,0.0323,0,0.717,1160,1128,0.973,0.0,0.0,0.319,0.043,0.0,0.0,1.277,0.213,0.0,98.67,97.76,0.48,3.17,82.0
I2812,U282,quiet_deepwork,P109,outdoor_01,synthetic,train,5,4,4,3,4,3,5,3,5,5,cafe,light_reading,mostly_solo,1_2h,morning,1,1,0,1,1,0,1,1,0,1,0,outdoor,coding,solo,over_4h,evening,weekday,16.4,hot,outdoor,sometimes,2,5,3,3,2,3,1,2,3,3,10,20,12,9,4,15,6,15,4.5,6.2,10,0.0,39.5,50.0,8.01,67.79,58.69,4,0.353,691.9,193.1,476.3,1050.9,574.6,0.013,0.239,0.1531,0.1005,0.4627,0.3287,15,0.01,1397,1078,0.772,0.445,2.463,1.155,5.0,12.317,13.163,4.62,25.0,25.0,71.17,35.95,16.5,-12.62,26.9
I2813,U282,quiet_deepwork,P011,library_11,synthetic,train,5,4,4,3,4,3,5,3,5,5,cafe,light_reading,mostly_solo,1_2h,morning,1,1,0,1,1,0,1,1,0,1,0,library,report_writing,solo,under_1h,evening,weekday,10.4,rainy,indoor,rarely,5,4,4,4,2,4,4,4,4,3,25,16,16,12,16,20,6,20,4.3,3.9,20,0.0,75.6,30.0,2.07,42.04,32.43,0,0.98,333.2,65.0,268.3,453.7,185.4,0.284,0.062,0.0438,0.0178,0.1612,0.0743,2,0.592,1016,914,0.9,0.163,0.0,1.626,0.821,0.0,0.0,6.505,4.106,5.0,88.11,82.54,4.07,-0.35,75.3
I2814,U282,quiet_deepwork,P108,dorm_lounge_12,synthetic,train,5,4,4,3,4,3,5,3,5,5,cafe,light_reading,mostly_solo,1_2h,morning,1,1,0,1,1,0,1,1,0,1,0,dorm_lounge,light_reading,solo,1_2h,evening,weekend,10.2,clear,indoor,often,2,4,3,3,3,3,3,3,3,3,10,16,12,9,12,15,9,15,2.3,3.8,9,0.0,53.1,52.14,7.37,72.34,60.01,3,0.262,355.9,174.0,167.0,753.2,586.1,0.201,0.059,0.0703,0.003,0.1788,0.0742,3,0.251,1058,927,0.877,0.218,2.62,1.585,0.818,13.099,13.893,6.339,4.09,7.5,84.88,61.81,9.37,-7.4,45.7
I2815,U282,quiet_deepwork,P010,library_10,synthetic,train,5,4,4,3,4,3,5,3,5,5,cafe,light_reading,mostly_solo,1_2h,morning,1,1,0,1,1,0,1,1,0,1,0,library,deep_study,solo,over_4h,afternoon,weekend,9.0,clear,indoor,often,5,5,4,4,3,4,4,5,4,5,25,20,16,12,16,20,9,20,5.0,3.4,25,0.5,81.5,30.0,1.86,39.94,33.86,0,0.908,496.1,93.8,434.5,695.8,261.3,0.043,0.064,0.0399,0.0214,0.1517,0.0739,2,0.663,1597,1511,0.946,0.059,0.0,0.53,0.814,0.0,0.0,2.121,4.068,5.0,96.06,91.46,2.08,1.7,83.2
I2816,U282,quiet_deepwork,P117,outdoor_09,synthetic,train,5,4,4,3,4,3,5,3,5,5,cafe,light_reading,mostly_solo,1_2h,morning,1,1,0,1,1,0,1,1,0,1,0,outdoor,coding,solo,2_4h,afternoon,weekday,13.5,rainy,outdoor,first_time,2,5,3,3,2,3,1,1,3,3,10,20,12,9,4,15,6,15,4.5,5.1,5,0.5,39.1,51.9,5.82,70.03,59.79,6,0.261,398.9,273.1,49.4,687.9,638.6,0.225,0.035,0.1291,0.1103,0.4446,0.3078,15,0.01,1100,1014,0.922,0.119,2.594,1.564,5.0,12.968,13.77,6.256,25.0,25.0,91.27,40.05,15.14,-11.22,27.9
I2817,U282,quiet_deepwork,P034,study_room_16,synthetic,train,5,4,4,3,4,3,5,3,5,5,cafe,light_reading,mostly_solo,1_2h,morning,1,1,0,1,1,0,1,1,0,1,0,study_room,deep_study,solo,2_4h,afternoon,weekend,8.6,cloudy,indoor,rarely,4,4,4,4,4,3,4,5,5,3,20,16,16,12,16,25,12,15,5.0,3.2,25,0.5,81.4,30.0,3.83,44.7,36.7,1,0.98,500.9,131.8,321.7,698.1,376.5,0.051,0.08,0.0631,0.0403,0.2116,0.1348,6,0.296,782,736,0.942,0.073,0.0,0.619,1.941,0.0,0.946,2.478,9.705,15.0,93.32,81.86,4.6,-1.39,80.0
I2818,U282,quiet_deepwork,P095,coworking_space_11,synthetic,train,5,4,4,3,4,3,5,3,5,5,cafe,light_reading,mostly_solo,1_2h,morning,1,1,0,1,1,0,1,1,0,1,0,coworking_space,light_reading,solo,under_1h,afternoon,weekday,10.3,cloudy,indoor,sometimes,4,4,3,3,4,4,5,3,4,4,20,16,12,9,20,20,12,20,2.3,3.9,9,0.5,67.7,37.76,3.08,46.7,42.84,1,0.82,623.8,62.3,561.0,680.7,119.7,0.034,0.2,0.0549,0.0345,0.1882,0.1079,3,0.452,1528,1469,0.961,0.022,0.576,0.67,1.443,2.879,4.354,2.681,7.213,7.5,98.04,84.25,3.91,0.56,68.3
I2819,U282,quiet_deepwork,P028,study_room_10,synthetic,train,5,4,4,3,4,3,5,3,5,5,cafe,light_reading,mostly_solo,1_2h,morning,1,1,0,1,1,0,1,1,0,1,0,study_room,report_writing,solo,2_4h,afternoon,weekday,16.3,rainy,indoor,rarely,4,4,3,3,4,4,5,4,4,3,20,16,12,9,20,20,12,20,4.3,6.1,20,0.5,73.6,30.0,3.41,44.17,33.65,0,0.959,449.0,37.2,398.8,499.3,100.5,0.116,0.12,0.0287,0.019,0.1629,0.049,1,0.788,1432,1349,0.942,0.072,0.0,0.793,0.351,0.0,0.0,3.173,1.756,2.5,95.01,92.5,1.7,1.86,75.5
I2820,U282,quiet_deepwork,P039,cafe_03,synthetic,train,5,4,4,3,4,3,5,3,5,5,cafe,light_reading,mostly_solo,1_2h,morning,1,1,0,1,1,0,1,1,0,1,0,cafe,light_reading,solo,1_2h,afternoon,weekday,3.7,hot,indoor,first_time,3,4,2,3,2,4,3,4,4,4,15,16,8,9,12,20,6,20,2.3,1.4,12,0.5,58.2,51.24,8.02,69.99,59.2,4,0.293,807.8,390.2,268.8,1622.9,1354.1,0.125,0.477,0.1077,0.0809,0.3429,0.2449,9,0.01,690,596,0.863,0.246,2.524,2.311,3.98,12.621,13.447,9.244,19.9,22.5,82.13,37.83,15.51,-14.96,43.2
