interaction_id,user_id,user_type,place_id,place_name,source,split,pref_quiet,pref_light,pref_low_crowd,pref_privacy,pref_outlet,pref_distance,pref_thermal_air,pref_control,pref_comfort,pref_deepwork,general_place_type,general_task_type,general_social_mode,general_stay_duration,general_time_slot,general_distraction_noise,general_distraction_crowd,general_distraction_visual,general_distraction_temperature,general_distraction_outlet,general_distraction_distance,general_priority_quiet,general_priority_outlet,general_priority_distance,general_priority_comfort,general_priority_privacy,place_type,task_type,group_size,stay_duration,time_slot,day_type,distance_minutes,weather,indoor_outdoor,visit_frequency,place_quiet,place_light,place_low_crowd,place_low_visual_distraction,place_control,place_comfort,place_outlet,place_task_fit,place_temperature_air,place_seat_availability,quiet_match,light_match,crowd_match,privacy_match,outlet_match,thermal_air_match,control_match,comfort_match,deepwork_task_match,distance_penalty,task_place_fit_match,time_match,satisfaction_score
I2250,U225,social_collaborative,P019,study_room_01,synthetic,train,4,4,2,3,4,3,4,3,4,4,home,team_project,mostly_group,2_4h,afternoon,1,0,0,1,1,0,1,1,0,1,0,study_room,team_project,3_4,under_1h,afternoon,weekday,8.6,rainy,indoor,first_time,4,3,4,4,3,4,4,4,4,4,16,12,8,12,16,16,9,16,1.0,3.2,12,1,67.9
I2251,U226,quiet_deepwork,P014,library_14,synthetic,train,4,4,4,4,4,3,5,4,4,5,home,light_reading,mostly_solo,1_2h,morning,1,1,1,1,1,0,1,1,0,1,1,library,report_writing,solo,1_2h,morning,weekday,6.7,rainy,indoor,sometimes,5,4,5,4,3,4,4,4,4,4,20,16,20,16,16,20,12,16,4.3,2.5,20,1,78.1
I2252,U226,quiet_deepwork,P009,library_09,synthetic,train,4,4,4,4,4,3,5,4,4,5,home,light_reading,mostly_solo,1_2h,morning,1,1,1,1,1,0,1,1,0,1,1,library,report_writing,solo,over_4h,morning,weekday,8.2,rainy,indoor,often,4,4,3,4,2,4,4,4,4,4,16,16,12,16,16,20,8,16,4.3,3.1,20,1,76.4
I2253,U226,quiet_deepwork,P015,library_15,synthetic,train,4,4,4,4,4,3,5,4,4,5,home,light_reading,mostly_solo,1_2h,morning,1,1,1,1,1,0,1,1,0,1,1,library,light_reading,solo,over_4h,morning,weekend,4.7,cloudy,indoor,often,4,4,4,5,2,4,3,5,4,4,16,16,16,20,12,20,8,16,2.3,1.8,15,1,75.9
I2254,U226,quiet_deepwork,P057,home_03,synthetic,train,4,4,4,4,4,3,5,4,4,5,home,light_reading,mostly_solo,1_2h,morning,1,1,1,1,1,0,1,1,0,1,1,home,deep_study,solo,2_4h,afternoon,weekday,4.4,clear,indoor,first_time,3,4,4,4,5,4,5,3,5,4,12,16,16,16,20,25,20,16,5.0,1.7,15,0.5,76.9
I2255,U226,quiet_deepwork,P030,study_room_12,synthetic,train,4,4,4,4,4,3,5,4,4,5,home,light_reading,mostly_solo,1_2h,morning,1,1,1,1,1,0,1,1,0,1,1,study_room,deep_study,2,1_2h,morning,weekday,9.8,hot,indoor,often,5,4,3,4,3,3,4,4,4,4,20,16,12,16,16,20,12,12,5.0,3.7,20,1,62.1
I2256,U226,quiet_deepwork,P025,study_room_07,synthetic,train,4,4,4,4,4,3,5,4,4,5,home,light_reading,mostly_solo,1_2h,morning,1,1,1,1,1,0,1,1,0,1,1,study_room,coding,solo,2_4h,evening,weekday,7.9,cloudy,indoor,sometimes,4,4,3,4,4,4,4,5,4,3,16,16,12,16,16,20,16,16,4.5,3.0,25,0,77.4
I2257,U226,quiet_deepwork,P102,dorm_lounge_06,synthetic,train,4,4,4,4,4,3,5,4,4,5,home,light_reading,mostly_solo,1_2h,morning,1,1,1,1,1,0,1,1,0,1,1,dorm_lounge,coding,3_4,2_4h,afternoon,weekday,20.6,rainy,indoor,rarely,3,3,3,3,3,3,4,4,4,4,12,12,12,12,16,20,12,12,4.5,7.7,20,0.5,57.2
I2258,U226,quiet_deepwork,P072,classroom_10,synthetic,train,4,4,4,4,4,3,5,4,4,5,home,light_reading,mostly_solo,1_2h,morning,1,1,1,1,1,0,1,1,0,1,1,classroom,online_class,2,under_1h,afternoon,weekday,11.1,clear,indoor,sometimes,3,3,4,3,3,3,4,4,3,3,12,12,16,12,16,15,12,12,3.3,4.2,12,0.5,71.8
I2259,U226,quiet_deepwork,P069,classroom_07,synthetic,train,4,4,4,4,4,3,5,4,4,5,home,light_reading,mostly_solo,1_2h,morning,1,1,1,1,1,0,1,1,0,1,1,classroom,report_writing,solo,2_4h,afternoon,weekday,17.0,clear,indoor,rarely,3,4,3,3,3,3,3,3,3,4,12,16,12,12,12,15,12,12,4.3,6.4,15,0.5,59.5
I2260,U226,quiet_deepwork,P049,cafe_13,synthetic,train,4,4,4,4,4,3,5,4,4,5,home,light_reading,mostly_solo,1_2h,morning,1,1,1,1,1,0,1,1,0,1,1,cafe,deep_study,solo,2_4h,morning,weekday,17.7,cloudy,indoor,often,3,4,2,3,3,3,2,4,4,2,12,16,8,12,8,20,12,12,5.0,6.6,20,1,62.4
I2261,U227,convenience_oriented,P013,library_13,synthetic,valid,3,4,4,3,4,5,4,3,3,4,library,deep_study,mostly_solo,2_4h,afternoon,0,1,0,1,1,1,0,1,1,0,0,library,team_project,3_4,1_2h,morning,weekday,1.0,hot,indoor,often,5,4,4,4,3,3,5,3,4,4,15,16,16,12,20,16,9,9,1.0,0.6,9,0.5,82.7
I2262,U227,convenience_oriented,P021,study_room_03,synthetic,valid,3,4,4,3,4,5,4,3,3,4,library,deep_study,mostly_solo,2_4h,afternoon,0,1,0,1,1,1,0,1,1,0,0,study_room,light_reading,solo,over_4h,afternoon,weekend,17.0,rainy,indoor,often,5,4,4,4,3,4,4,3,4,2,15,16,16,12,16,16,9,12,1.8,10.7,9,1,66.1
I2263,U227,convenience_oriented,P067,classroom_05,synthetic,valid,3,4,4,3,4,5,4,3,3,4,library,deep_study,mostly_solo,2_4h,afternoon,0,1,0,1,1,1,0,1,1,0,0,classroom,light_reading,solo,2_4h,morning,weekend,4.9,clear,indoor,often,3,4,3,3,3,2,3,3,3,3,9,16,12,9,12,12,9,6,1.8,3.1,9,0.5,60.6
I2264,U227,convenience_oriented,P011,library_11,synthetic,valid,3,4,4,3,4,5,4,3,3,4,library,deep_study,mostly_solo,2_4h,afternoon,0,1,0,1,1,1,0,1,1,0,0,library,light_reading,solo,2_4h,morning,weekday,11.1,clear,indoor,often,5,4,4,4,2,4,4,5,4,3,15,16,16,12,16,16,6,12,1.8,7.0,15,0.5,64.5
I2265,U227,convenience_oriented,P020,study_room_02,synthetic,valid,3,4,4,3,4,5,4,3,3,4,library,deep_study,mostly_solo,2_4h,afternoon,0,1,0,1,1,1,0,1,1,0,0,study_room,light_reading,2,1_2h,early_morning,weekday,7.1,cloudy,indoor,sometimes,4,4,4,5,3,4,4,4,4,4,12,16,16,15,16,16,9,12,1.8,4.4,12,0,66.5
I2266,U227,convenience_oriented,P061,home_07,synthetic,valid,3,4,4,3,4,5,4,3,3,4,library,deep_study,mostly_solo,2_4h,afternoon,0,1,0,1,1,1,0,1,1,0,0,home,online_class,3_4,1_2h,morning,weekday,11.3,cloudy,indoor,often,4,4,4,4,4,4,4,4,4,5,12,16,16,12,16,16,12,12,2.6,7.1,12,0.5,66.1
I2267,U227,convenience_oriented,P067,classroom_05,synthetic,valid,3,4,4,3,4,5,4,3,3,4,library,deep_study,mostly_solo,2_4h,afternoon,0,1,0,1,1,1,0,1,1,0,0,classroom,deep_study,2,2_4h,evening,weekday,4.5,cloudy,indoor,often,3,4,3,3,3,2,3,4,3,3,9,16,12,9,12,12,9,6,4.0,2.8,16,0.5,58.9
I2268,U227,convenience_oriented,P033,study_room_15,synthetic,valid,3,4,4,3,4,5,4,3,3,4,library,deep_study,mostly_solo,2_4h,afternoon,0,1,0,1,1,1,0,1,1,0,0,study_room,report_writing,solo,2_4h,evening,weekend,1.0,cloudy,indoor,rarely,5,3,4,3,4,4,4,4,5,4,15,12,16,9,16,20,12,12,3.4,0.6,16,0.5,68.7
I2269,U227,convenience_oriented,P103,dorm_lounge_07,synthetic,valid,3,4,4,3,4,5,4,3,3,4,library,deep_study,mostly_solo,2_4h,afternoon,0,1,0,1,1,1,0,1,1,0,0,dorm_lounge,light_reading,solo,2_4h,afternoon,weekday,19.2,cloudy,indoor,often,3,4,3,3,4,4,5,3,3,3,9,16,12,9,20,12,12,12,1.8,12.0,9,1,49.4
I2270,U227,convenience_oriented,P011,library_11,synthetic,valid,3,4,4,3,4,5,4,3,3,4,library,deep_study,mostly_solo,2_4h,afternoon,0,1,0,1,1,1,0,1,1,0,0,library,deep_study,solo,1_2h,evening,weekday,14.9,clear,indoor,often,5,4,4,4,2,4,4,5,4,3,15,16,16,12,16,16,6,12,4.0,9.3,20,0.5,62.3
I2271,U228,quiet_deepwork,P001,library_01,synthetic,train,5,3,5,5,3,3,4,2,3,4,dorm_lounge,coding,mostly_solo,1_2h,morning,1,1,1,1,0,0,1,0,0,0,1,library,deep_study,solo,over_4h,evening,weekday,11.9,clear,indoor,first_time,5,4,4,5,2,3,4,4,4,4,25,12,20,25,12,16,4,9,4.0,4.5,16,0,69.0
I2272,U228,quiet_deepwork,P014,library_14,synthetic,train,5,3,5,5,3,3,4,2,3,4,dorm_lounge,coding,mostly_solo,1_2h,morning,1,1,1,1,0,0,1,0,0,0,1,library,light_reading,solo,under_1h,afternoon,weekend,7.2,rainy,indoor,sometimes,5,4,5,4,3,4,4,5,4,4,25,12,25,20,12,16,6,12,1.8,2.7,15,0.5,80.4
I2273,U228,quiet_deepwork,P044,cafe_08,synthetic,train,5,3,5,5,3,3,4,2,3,4,dorm_lounge,coding,mostly_solo,1_2h,morning,1,1,1,1,0,0,1,0,0,0,1,cafe,coding,solo,2_4h,evening,weekend,12.8,cold,indoor,often,3,4,3,4,2,4,3,4,4,2,15,12,15,20,9,16,4,12,3.6,4.8,16,0,48.7
I2274,U228,quiet_deepwork,P055,home_01,synthetic,train,5,3,5,5,3,3,4,2,3,4,dorm_lounge,coding,mostly_solo,1_2h,morning,1,1,1,1,0,0,1,0,0,0,1,home,coding,solo,2_4h,late_night,weekday,7.6,cloudy,indoor,often,4,3,5,4,4,5,5,4,4,5,20,9,25,20,15,16,8,15,3.6,2.8,16,0,77.1
I2275,U228,quiet_deepwork,P092,coworking_space_08,synthetic,train,5,3,5,5,3,3,4,2,3,4,dorm_lounge,coding,mostly_solo,1_2h,morning,1,1,1,1,0,0,1,0,0,0,1,coworking_space,report_writing,solo,2_4h,afternoon,weekday,9.5,clear,indoor,often,2,4,3,4,3,4,4,4,4,3,10,12,15,20,12,16,6,12,3.4,3.6,16,0.5,75.2
I2276,U228,quiet_deepwork,P030,study_room_12,synthetic,train,5,3,5,5,3,3,4,2,3,4,dorm_lounge,coding,mostly_solo,1_2h,morning,1,1,1,1,0,0,1,0,0,0,1,study_room,light_reading,solo,1_2h,morning,weekend,13.9,cloudy,indoor,first_time,5,4,3,4,3,3,4,3,4,4,25,12,15,20,12,16,6,9,1.8,5.2,9,1,63.9
I2277,U228,quiet_deepwork,P109,outdoor_01,synthetic,train,5,3,5,5,3,3,4,2,3,4,dorm_lounge,coding,mostly_solo,1_2h,morning,1,1,1,1,0,0,1,0,0,0,1,outdoor,deep_study,5_plus,2_4h,morning,weekend,16.2,cloudy,outdoor,sometimes,2,5,3,3,2,3,1,1,3,3,10,15,15,15,3,12,4,9,4.0,6.1,4,1,51.7
I2278,U228,quiet_deepwork,P042,cafe_06,synthetic,train,5,3,5,5,3,3,4,2,3,4,dorm_lounge,coding,mostly_solo,1_2h,morning,1,1,1,1,0,0,1,0,0,0,1,cafe,team_project,3_4,1_2h,morning,weekend,12.6,cold,indoor,rarely,3,4,2,3,2,4,3,4,4,3,15,12,10,15,9,16,4,12,1.0,4.7,12,1,69.3
I2279,U228,quiet_deepwork,P032,study_room_14,synthetic,train,5,3,5,5,3,3,4,2,3,4,dorm_lounge,coding,mostly_solo,1_2h,morning,1,1,1,1,0,0,1,0,0,0,1,study_room,coding,solo,2_4h,evening,weekday,7.8,hot,indoor,first_time,4,4,4,4,4,3,4,4,4,4,20,12,20,20,12,16,8,9,3.6,2.9,16,0,65.3
I2280,U228,quiet_deepwork,P025,study_room_07,synthetic,train,5,3,5,5,3,3,4,2,3,4,dorm_lounge,coding,mostly_solo,1_2h,morning,1,1,1,1,0,0,1,0,0,0,1,study_room,coding,solo,2_4h,evening,weekend,2.1,cloudy,indoor,rarely,4,4,3,4,4,4,4,4,4,3,20,12,15,20,12,16,8,12,3.6,0.8,16,0,68.1
I2281,U229,balanced,P095,coworking_space_11,synthetic,train,5,4,4,3,3,4,4,4,5,4,library,report_writing,mostly_solo,2_4h,morning,1,1,0,1,0,1,1,0,1,1,0,coworking_space,coding,2,under_1h,afternoon,weekday,11.1,cloudy,indoor,sometimes,4,4,3,3,4,4,5,4,4,4,20,16,12,9,15,16,16,20,3.6,5.5,16,0.5,64.5
I2282,U229,balanced,P010,library_10,synthetic,train,5,4,4,3,3,4,4,4,5,4,library,report_writing,mostly_solo,2_4h,morning,1,1,0,1,0,1,1,0,1,1,0,library,coding,solo,2_4h,morning,weekday,8.8,cold,indoor,first_time,5,5,4,4,3,4,4,4,4,5,25,20,16,12,12,16,12,20,3.6,4.4,16,1,75.0
I2283,U229,balanced,P004,library_04,synthetic,train,5,4,4,3,3,4,4,4,5,4,library,report_writing,mostly_solo,2_4h,morning,1,1,0,1,0,1,1,0,1,1,0,library,coding,3_4,2_4h,late_night,weekday,1.9,cloudy,indoor,rarely,5,3,3,4,2,4,4,4,3,4,25,12,12,12,12,12,8,20,3.6,1.0,16,0,61.2
I2284,U229,balanced,P062,home_08,synthetic,train,5,4,4,3,3,4,4,4,5,4,library,report_writing,mostly_solo,2_4h,morning,1,1,0,1,0,1,1,0,1,1,0,home,online_class,solo,1_2h,morning,weekend,6.5,clear,indoor,sometimes,4,3,4,4,4,5,5,5,4,5,20,12,16,12,15,16,16,25,2.6,3.3,15,1,83.8
I2285,U229,balanced,P035,study_room_17,synthetic,train,5,4,4,3,3,4,4,4,5,4,library,report_writing,mostly_solo,2_4h,morning,1,1,0,1,0,1,1,0,1,1,0,study_room,light_reading,solo,2_4h,afternoon,weekday,6.4,clear,indoor,often,4,4,4,4,3,4,5,4,4,3,20,16,16,12,15,16,12,20,1.8,3.2,12,0.5,74.6
I2286,U229,balanced,P057,home_03,synthetic,train,5,4,4,3,3,4,4,4,5,4,library,report_writing,mostly_solo,2_4h,morning,1,1,0,1,0,1,1,0,1,1,0,home,online_class,solo,under_1h,evening,weekday,5.2,cloudy,indoor,sometimes,3,4,4,4,5,4,5,5,5,4,15,16,16,12,15,20,20,20,2.6,2.6,15,0,77.8
I2287,U229,balanced,P016,library_16,synthetic,train,5,4,4,3,3,4,4,4,5,4,library,report_writing,mostly_solo,2_4h,morning,1,1,0,1,0,1,1,0,1,1,0,library,online_class,solo,over_4h,morning,weekday,10.7,rainy,indoor,rarely,5,4,3,5,3,4,3,4,4,4,25,16,12,15,9,16,12,20,2.6,5.4,12,1,61.3
I2288,U229,balanced,P026,study_room_08,synthetic,train,5,4,4,3,3,4,4,4,5,4,library,report_writing,mostly_solo,2_4h,morning,1,1,0,1,0,1,1,0,1,1,0,study_room,report_writing,solo,over_4h,afternoon,weekend,18.2,cloudy,indoor,sometimes,4,5,4,4,5,4,4,4,4,3,20,20,16,12,12,16,20,20,3.4,9.1,16,0.5,71.5
I2289,U229,balanced,P035,study_room_17,synthetic,train,5,4,4,3,3,4,4,4,5,4,library,report_writing,mostly_solo,2_4h,morning,1,1,0,1,0,1,1,0,1,1,0,study_room,coding,solo,2_4h,afternoon,weekday,7.4,cloudy,indoor,sometimes,4,4,4,4,3,4,5,5,4,3,20,16,16,12,15,16,12,20,3.6,3.7,20,0.5,68.3
I2290,U229,balanced,P028,study_room_10,synthetic,train,5,4,4,3,3,4,4,4,5,4,library,report_writing,mostly_solo,2_4h,morning,1,1,0,1,0,1,1,0,1,1,0,study_room,team_project,3_4,1_2h,late_night,weekend,17.7,hot,indoor,rarely,4,4,3,3,4,4,5,5,4,3,20,16,12,9,15,16,16,20,1.0,8.8,15,0,54.3
I2291,U230,comfort_oriented,P014,library_14,synthetic,train,4,4,4,3,4,3,5,5,5,3,dorm_lounge,light_reading,mixed,1_2h,evening,1,1,0,1,1,0,1,1,0,1,0,library,deep_study,solo,2_4h,evening,weekday,5.0,clear,indoor,rarely,5,4,5,4,3,4,4,5,4,4,20,16,20,12,16,20,15,20,3.0,1.9,15,1,72.9
I2292,U230,comfort_oriented,P050,cafe_14,synthetic,train,4,4,4,3,4,3,5,5,5,3,dorm_lounge,light_reading,mixed,1_2h,evening,1,1,0,1,1,0,1,1,0,1,0,cafe,deep_study,solo,1_2h,afternoon,weekend,15.1,rainy,indoor,first_time,3,5,2,3,2,4,3,3,4,3,12,20,8,9,12,20,10,20,3.0,5.6,9,0.5,65.2
I2293,U230,comfort_oriented,P064,classroom_02,synthetic,train,4,4,4,3,4,3,5,5,5,3,dorm_lounge,light_reading,mixed,1_2h,evening,1,1,0,1,1,0,1,1,0,1,0,classroom,deep_study,solo,1_2h,morning,weekend,8.9,clear,indoor,first_time,4,4,3,3,3,3,3,4,3,3,16,16,12,9,12,15,15,15,3.0,3.3,12,0,66.2
I2294,U230,comfort_oriented,P118,outdoor_10,synthetic,train,4,4,4,3,4,3,5,5,5,3,dorm_lounge,light_reading,mixed,1_2h,evening,1,1,0,1,1,0,1,1,0,1,0,outdoor,report_writing,solo,2_4h,afternoon,weekday,9.7,cloudy,outdoor,often,3,5,3,3,3,3,2,2,3,3,12,20,12,9,8,15,15,15,2.6,3.6,6,0.5,58.6
I2295,U230,comfort_oriented,P078,computer_lab_04,synthetic,train,4,4,4,3,4,3,5,5,5,3,dorm_lounge,light_reading,mixed,1_2h,evening,1,1,0,1,1,0,1,1,0,1,0,computer_lab,light_reading,solo,1_2h,evening,weekday,8.7,clear,indoor,first_time,4,4,4,4,3,3,5,2,4,3,16,16,16,12,20,20,15,15,1.4,3.3,6,1,72.1
I2296,U230,comfort_oriented,P049,cafe_13,synthetic,train,4,4,4,3,4,3,5,5,5,3,dorm_lounge,light_reading,mixed,1_2h,evening,1,1,0,1,1,0,1,1,0,1,0,cafe,coding,solo,2_4h,evening,weekday,13.5,cloudy,indoor,often,3,4,2,3,3,3,2,3,4,2,12,16,8,9,8,20,15,15,2.7,5.0,9,1,65.8
I2297,U230,comfort_oriented,P074,classroom_12,synthetic,train,4,4,4,3,4,3,5,5,5,3,dorm_lounge,light_reading,mixed,1_2h,evening,1,1,0,1,1,0,1,1,0,1,0,classroom,report_writing,solo,over_4h,evening,weekday,11.6,cold,indoor,sometimes,3,4,3,3,2,3,3,4,3,3,12,16,12,9,12,15,10,15,2.6,4.3,12,1,62.7
I2298,U230,comfort_oriented,P018,library_18,synthetic,train,4,4,4,3,4,3,5,5,5,3,dorm_lounge,light_reading,mixed,1_2h,evening,1,1,0,1,1,0,1,1,0,1,0,library,coding,2,2_4h,afternoon,weekday,15.8,clear,indoor,rarely,5,4,3,4,3,3,4,4,4,3,20,16,12,12,16,20,15,15,2.7,5.9,12,0.5,68.0
I2299,U230,comfort_oriented,P044,cafe_08,synthetic,train,4,4,4,3,4,3,5,5,5,3,dorm_lounge,light_reading,mixed,1_2h,evening,1,1,0,1,1,0,1,1,0,1,0,cafe,light_reading,solo,1_2h,afternoon,weekday,16.5,rainy,indoor,sometimes,3,4,3,4,2,4,3,4,4,2,12,16,12,12,12,20,10,20,1.4,6.2,12,0.5,61.7
I2300,U230,comfort_oriented,P049,cafe_13,synthetic,train,4,4,4,3,4,3,5,5,5,3,dorm_lounge,light_reading,mixed,1_2h,evening,1,1,0,1,1,0,1,1,0,1,0,cafe,online_class,solo,over_4h,late_night,weekend,11.7,clear,indoor,sometimes,3,4,2,3,3,3,2,2,4,2,12,16,8,9,8,20,15,15,2.0,4.4,6,0.5,56.1
I2301,U231,social_collaborative,P010,library_10,synthetic,train,3,4,3,2,4,3,4,2,4,4,study_room,team_project,mostly_group,2_4h,afternoon,0,0,0,1,1,0,0,1,0,1,0,library,meeting,3_4,2_4h,afternoon,weekday,4.3,hot,indoor,sometimes,5,5,4,4,3,4,4,3,4,5,15,20,12,8,16,16,6,16,0.8,1.6,9,1,76.7
I2302,U231,social_collaborative,P104,dorm_lounge_08,synthetic,train,3,4,3,2,4,3,4,2,4,4,study_room,team_project,mostly_group,2_4h,afternoon,0,0,0,1,1,0,0,1,0,1,0,dorm_lounge,online_class,solo,1_2h,afternoon,weekday,15.7,cold,indoor,sometimes,3,4,3,3,4,4,4,3,4,3,9,16,9,6,16,16,8,16,2.6,5.9,9,1,62.5
I2303,U231,social_collaborative,P036,study_room_18,synthetic,train,3,4,3,2,4,3,4,2,4,4,study_room,team_project,mostly_group,2_4h,afternoon,0,0,0,1,1,0,0,1,0,1,0,study_room,report_writing,solo,2_4h,afternoon,weekday,12.1,clear,indoor,sometimes,5,4,4,4,4,4,5,3,4,4,15,16,12,8,20,16,8,16,3.4,4.5,12,1,74.8
I2304,U231,social_collaborative,P038,cafe_02,synthetic,train,3,4,3,2,4,3,4,2,4,4,study_room,team_project,mostly_group,2_4h,afternoon,0,0,0,1,1,0,0,1,0,1,0,cafe,light_reading,solo,1_2h,afternoon,weekday,20.7,clear,indoor,sometimes,2,4,3,2,2,4,3,5,3,3,6,16,9,4,12,12,4,16,1.8,7.8,15,1,39.6
I2305,U231,social_collaborative,P095,coworking_space_11,synthetic,train,3,4,3,2,4,3,4,2,4,4,study_room,team_project,mostly_group,2_4h,afternoon,0,0,0,1,1,0,0,1,0,1,0,coworking_space,report_writing,solo,2_4h,morning,weekday,13.5,clear,indoor,sometimes,4,4,3,3,4,4,5,4,4,4,12,16,9,6,20,16,8,16,3.4,5.1,16,0.5,68.1
I2306,U231,social_collaborative,P004,library_04,synthetic,train,3,4,3,2,4,3,4,2,4,4,study_room,team_project,mostly_group,2_4h,afternoon,0,0,0,1,1,0,0,1,0,1,0,library,meeting,3_4,2_4h,late_night,weekday,1.0,hot,indoor,rarely,5,3,3,4,2,4,4,3,3,4,15,12,9,8,16,12,4,16,0.8,0.4,9,0,63.3
I2307,U231,social_collaborative,P063,classroom_01,synthetic,train,3,4,3,2,4,3,4,2,4,4,study_room,team_project,mostly_group,2_4h,afternoon,0,0,0,1,1,0,0,1,0,1,0,classroom,team_project,2,over_4h,evening,weekend,13.6,rainy,indoor,often,3,4,3,3,2,3,3,4,3,3,9,16,9,6,12,12,4,12,1.0,5.1,12,0.5,46.8
I2308,U231,social_collaborative,P031,study_room_13,synthetic,train,3,4,3,2,4,3,4,2,4,4,study_room,team_project,mostly_group,2_4h,afternoon,0,0,0,1,1,0,0,1,0,1,0,study_room,light_reading,solo,1_2h,evening,weekend,1.0,cold,indoor,sometimes,5,4,4,4,4,4,4,4,5,4,15,16,12,8,16,20,8,16,1.8,0.4,12,0.5,61.0
I2309,U231,social_collaborative,P009,library_09,synthetic,train,3,4,3,2,4,3,4,2,4,4,study_room,team_project,mostly_group,2_4h,afternoon,0,0,0,1,1,0,0,1,0,1,0,library,meeting,2,1_2h,afternoon,weekend,7.5,clear,indoor,sometimes,4,4,3,4,2,4,4,3,4,4,12,16,9,8,16,16,4,16,0.8,2.8,9,1,63.3
I2310,U231,social_collaborative,P011,library_11,synthetic,train,3,4,3,2,4,3,4,2,4,4,study_room,team_project,mostly_group,2_4h,afternoon,0,0,0,1,1,0,0,1,0,1,0,library,light_reading,solo,2_4h,afternoon,weekend,11.3,clear,indoor,sometimes,5,4,4,4,2,4,4,4,4,3,15,16,12,8,16,16,4,16,1.8,4.2,12,1,57.6
I2311,U232,convenience_oriented,P039,cafe_03,synthetic,train,4,4,4,4,5,5,4,3,3,4,library,online_class,mostly_solo,1_2h,afternoon,1,1,1,1,1,1,1,1,1,0,1,cafe,light_reading,solo,2_4h,morning,weekday,16.6,cloudy,indoor,rarely,3,4,2,3,2,4,3,5,4,4,12,16,8,12,15,16,6,12,1.8,10.4,15,0.5,44.6
I2312,U232,convenience_oriented,P019,study_room_01,synthetic,train,4,4,4,4,5,5,4,3,3,4,library,online_class,mostly_solo,1_2h,afternoon,1,1,1,1,1,1,1,1,1,0,1,study_room,deep_study,solo,under_1h,afternoon,weekday,11.7,cloudy,indoor,sometimes,4,3,4,4,3,4,4,5,4,4,16,12,16,16,20,16,9,12,4.0,7.3,20,1,63.7
I2313,U232,convenience_oriented,P087,coworking_space_03,synthetic,train,4,4,4,4,5,5,4,3,3,4,library,online_class,mostly_solo,1_2h,afternoon,1,1,1,1,1,1,1,1,1,0,1,coworking_space,report_writing,solo,over_4h,afternoon,weekend,11.1,clear,indoor,sometimes,4,4,3,2,5,4,4,4,4,4,16,16,12,8,20,16,15,12,3.4,6.9,16,1,70.5
I2314,U232,convenience_oriented,P058,home_04,synthetic,train,4,4,4,4,5,5,4,3,3,4,library,online_class,mostly_solo,1_2h,afternoon,1,1,1,1,1,1,1,1,1,0,1,home,coding,solo,over_4h,afternoon,weekday,18.0,clear,indoor,sometimes,4,3,4,3,4,5,4,5,4,4,16,12,16,12,20,16,12,15,3.6,11.3,20,1,76.3
I2315,U232,convenience_oriented,P032,study_room_14,synthetic,train,4,4,4,4,5,5,4,3,3,4,library,online_class,mostly_solo,1_2h,afternoon,1,1,1,1,1,1,1,1,1,0,1,study_room,deep_study,solo,over_4h,late_night,weekday,15.3,clear,indoor,rarely,4,4,4,4,4,3,4,5,4,4,16,16,16,16,20,16,12,9,4.0,9.6,20,0,63.3
I2316,U232,convenience_oriented,P061,home_07,synthetic,train,4,4,4,4,5,5,4,3,3,4,library,online_class,mostly_solo,1_2h,afternoon,1,1,1,1,1,1,1,1,1,0,1,home,coding,2,2_4h,morning,weekend,11.4,cold,indoor,sometimes,4,4,4,4,4,4,4,4,4,5,16,16,16,16,20,16,12,12,3.6,7.1,16,0.5,67.1
I2317,U232,convenience_oriented,P017,library_17,synthetic,train,4,4,4,4,5,5,4,3,3,4,library,online_class,mostly_solo,1_2h,afternoon,1,1,1,1,1,1,1,1,1,0,1,library,online_class,solo,1_2h,evening,weekday,11.9,clear,indoor,rarely,5,4,4,5,3,3,4,3,5,4,20,16,16,20,20,20,9,9,2.6,7.5,9,0.5,59.7
I2318,U232,convenience_oriented,P102,dorm_lounge_06,synthetic,train,4,4,4,4,5,5,4,3,3,4,library,online_class,mostly_solo,1_2h,afternoon,1,1,1,1,1,1,1,1,1,0,1,dorm_lounge,team_project,2,1_2h,afternoon,weekday,16.3,clear,indoor,often,3,3,3,3,3,3,4,4,4,4,12,12,12,12,20,16,9,9,1.0,10.2,12,1,59.7
I2319,U232,convenience_oriented,P071,classroom_09,synthetic,train,4,4,4,4,5,5,4,3,3,4,library,online_class,mostly_solo,1_2h,afternoon,1,1,1,1,1,1,1,1,1,0,1,classroom,report_writing,solo,2_4h,afternoon,weekday,8.9,clear,indoor,sometimes,3,3,3,3,3,3,3,3,3,4,12,12,12,12,15,12,9,9,3.4,5.6,12,1,61.6
I2320,U232,convenience_oriented,P073,classroom_11,synthetic,train,4,4,4,4,5,5,4,3,3,4,library,online_class,mostly_solo,1_2h,afternoon,1,1,1,1,1,1,1,1,1,0,1,classroom,meeting,5_plus,2_4h,evening,weekend,7.9,cloudy,indoor,often,4,5,3,3,4,3,3,3,3,4,16,20,12,12,15,12,12,9,0.8,4.9,9,0.5,77.0
